,_0_14eves,_15_18eves,_19_30eves,_31_62eves,_63_Xeves,kerulet,nepesseg,nmar,telepules,x,y
131744,3,1,3,14,3,,24,220.0,Nyíregyháza,846400.0,289100.0
131745,0,0,0,0,1,,1,250.0,Nyíregyháza,846400.0,289300.0
131746,0,1,1,7,1,,10,150.0,Nyíregyháza,846400.0,292500.0
131747,1,1,3,12,8,,25,170.0,Nyíregyháza,846400.0,292600.0
131748,0,0,4,13,8,,25,140.0,Nyíregyháza,846400.0,292700.0
131749,4,0,5,20,9,,38,200.0,Nyíregyháza,846400.0,292800.0
131750,1,0,1,10,12,,24,170.0,Nyíregyháza,846400.0,292900.0
131751,2,0,1,24,8,,35,150.0,Nyíregyháza,846400.0,293000.0
131752,0,0,5,15,6,,26,150.0,Nyíregyháza,846400.0,293100.0
131753,2,0,1,7,1,,11,250.0,Nyíregyháza,846400.0,294200.0
131754,8,0,1,12,0,,21,230.0,Nyíregyháza,846400.0,294300.0
131755,2,0,0,2,1,,5,200.0,Nyíregyháza,846400.0,294600.0
131756,0,1,0,3,1,,5,200.0,Nyíregyháza,846400.0,295200.0
131757,2,0,0,5,0,,7,170.0,Nyíregyháza,846400.0,296900.0
131758,4,0,1,13,6,,24,150.0,Nyíregyháza,846400.0,297000.0
131759,5,0,0,12,2,,19,150.0,Nyíregyháza,846400.0,297100.0
131760,6,0,7,8,3,,24,150.0,Nyíregyháza,846400.0,297200.0
131761,1,0,2,4,1,,8,150.0,Nyíregyháza,846400.0,297300.0
131762,2,1,0,3,1,,7,150.0,Nyíregyháza,846400.0,297400.0
131763,1,0,2,2,0,,5,150.0,Nyíregyháza,846400.0,297500.0
131764,0,0,2,1,1,,4,170.0,Nyíregyháza,846400.0,302100.0
131823,2,0,0,3,0,,5,200.0,Nyíregyháza,846500.0,286800.0
131824,8,0,2,12,2,,24,220.0,Nyíregyháza,846500.0,288600.0
131825,2,0,4,5,0,,11,220.0,Nyíregyháza,846500.0,288700.0
131826,2,1,9,8,1,,21,220.0,Nyíregyháza,846500.0,288800.0
131827,1,0,2,2,1,,6,220.0,Nyíregyháza,846500.0,288900.0
131828,3,2,2,6,0,,13,220.0,Nyíregyháza,846500.0,289000.0
131829,1,1,0,7,2,,11,230.0,Nyíregyháza,846500.0,289200.0
131830,1,0,1,5,0,,7,210.0,Nyíregyháza,846500.0,292500.0
131831,2,0,7,14,5,,28,180.0,Nyíregyháza,846500.0,292600.0
131832,2,0,4,12,8,,26,170.0,Nyíregyháza,846500.0,292700.0
131833,1,0,5,19,10,,35,160.0,Nyíregyháza,846500.0,292800.0
131834,2,0,3,11,13,,29,140.0,Nyíregyháza,846500.0,292900.0
131835,3,0,1,12,19,,35,150.0,Nyíregyháza,846500.0,293000.0
131836,4,0,2,18,4,,28,140.0,Nyíregyháza,846500.0,293100.0
131837,5,0,0,9,0,,14,220.0,Nyíregyháza,846500.0,294200.0
131838,2,0,0,2,0,,4,220.0,Nyíregyháza,846500.0,294300.0
131839,7,0,0,6,0,,13,200.0,Nyíregyháza,846500.0,294500.0
131840,0,2,2,4,1,,9,200.0,Nyíregyháza,846500.0,294600.0
131841,0,0,0,3,2,,5,200.0,Nyíregyháza,846500.0,295000.0
131842,2,0,3,3,2,,10,200.0,Nyíregyháza,846500.0,295100.0
131843,0,0,0,0,1,,1,200.0,Nyíregyháza,846500.0,295200.0
131844,2,1,0,4,1,,8,200.0,Nyíregyháza,846500.0,295500.0
131845,0,0,2,1,2,,5,200.0,Nyíregyháza,846500.0,295600.0
131846,0,0,1,0,1,,2,200.0,Nyíregyháza,846500.0,295700.0
131847,0,0,1,0,1,,2,200.0,Nyíregyháza,846500.0,295900.0
131848,3,2,4,8,0,,17,200.0,Nyíregyháza,846500.0,296000.0
131849,0,0,0,0,3,,3,200.0,Nyíregyháza,846500.0,296200.0
131850,0,0,2,1,0,,3,200.0,Nyíregyháza,846500.0,296300.0
131851,2,1,1,8,1,,13,200.0,Nyíregyháza,846500.0,296400.0
131852,0,0,0,2,1,,3,150.0,Nyíregyháza,846500.0,296600.0
131853,2,0,1,2,2,,7,150.0,Nyíregyháza,846500.0,296700.0
131854,1,0,2,6,0,,9,150.0,Nyíregyháza,846500.0,297500.0
131855,1,0,0,2,0,,3,150.0,Nyíregyháza,846500.0,297600.0
131856,2,1,3,6,0,,12,150.0,Nyíregyháza,846500.0,297700.0
131857,1,0,3,1,0,,5,150.0,Nyíregyháza,846500.0,297800.0
131858,0,1,1,2,1,,5,150.0,Nyíregyháza,846500.0,297900.0
131859,1,0,0,2,1,,4,150.0,Nyíregyháza,846500.0,298000.0
131860,0,1,2,3,0,,6,190.0,Nyíregyháza,846500.0,300800.0
131861,0,0,1,2,1,,4,190.0,Nyíregyháza,846500.0,301000.0
131917,0,0,0,1,0,,1,200.0,Nyíregyháza,846600.0,286800.0
131918,0,0,5,6,1,,12,220.0,Nyíregyháza,846600.0,288600.0
131919,6,0,7,15,2,,30,220.0,Nyíregyháza,846600.0,288700.0
131920,0,0,4,4,0,,8,220.0,Nyíregyháza,846600.0,288800.0
131921,4,4,10,23,3,,44,220.0,Nyíregyháza,846600.0,288900.0
131922,7,0,0,7,0,,14,210.0,Nyíregyháza,846600.0,292500.0
131923,1,2,7,20,3,,33,170.0,Nyíregyháza,846600.0,292600.0
131924,4,2,12,30,16,,64,160.0,Nyíregyháza,846600.0,292700.0
131925,5,2,4,23,12,,46,140.0,Nyíregyháza,846600.0,292800.0
131926,3,5,0,18,8,,34,180.0,Nyíregyháza,846600.0,292900.0
131927,3,1,6,28,11,,49,150.0,Nyíregyháza,846600.0,293000.0
131928,1,0,3,10,11,,25,150.0,Nyíregyháza,846600.0,293100.0
131929,0,0,0,2,0,,2,220.0,Nyíregyháza,846600.0,293800.0
131930,0,0,1,1,0,,2,210.0,Nyíregyháza,846600.0,293900.0
131931,1,0,0,4,0,,5,200.0,Nyíregyháza,846600.0,294000.0
131932,1,0,0,2,0,,3,210.0,Nyíregyháza,846600.0,294200.0
131933,9,1,1,15,0,,26,210.0,Nyíregyháza,846600.0,294300.0
131934,4,1,0,4,0,,9,200.0,Nyíregyháza,846600.0,294400.0
131935,2,0,0,4,0,,6,200.0,Nyíregyháza,846600.0,294500.0
131936,0,0,0,3,1,,4,200.0,Nyíregyháza,846600.0,294600.0
131937,2,0,2,4,4,,12,180.0,Nyíregyháza,846600.0,296900.0
131938,1,1,1,3,3,,9,190.0,Nyíregyháza,846600.0,297000.0
131939,4,1,7,13,0,,25,200.0,Nyíregyháza,846600.0,297100.0
131940,0,0,1,2,1,,4,150.0,Nyíregyháza,846600.0,297300.0
131941,1,0,1,2,2,,6,180.0,Nyíregyháza,846600.0,300600.0
131942,0,0,0,0,1,,1,180.0,Nyíregyháza,846600.0,300800.0
132007,1,1,3,8,1,,14,220.0,Nyíregyháza,846700.0,288900.0
132008,4,0,0,4,0,,8,170.0,Nyíregyháza,846700.0,292500.0
132009,11,1,7,24,0,,43,180.0,Nyíregyháza,846700.0,292600.0
132010,11,2,16,53,16,,98,170.0,Nyíregyháza,846700.0,292700.0
132011,21,4,18,72,29,,144,160.0,Nyíregyháza,846700.0,292800.0
132012,14,3,10,65,22,,114,160.0,Nyíregyháza,846700.0,292900.0
132013,5,0,7,26,13,,51,150.0,Nyíregyháza,846700.0,293000.0
132014,5,4,11,32,12,,64,160.0,Nyíregyháza,846700.0,293100.0
132015,0,0,0,2,0,,2,210.0,Nyíregyháza,846700.0,293700.0
132016,0,0,0,3,0,,3,210.0,Nyíregyháza,846700.0,293800.0
132017,13,0,1,14,0,,28,220.0,Nyíregyháza,846700.0,293900.0
132018,5,1,0,6,0,,12,230.0,Nyíregyháza,846700.0,294000.0
132019,1,0,0,2,1,,4,200.0,Nyíregyháza,846700.0,294100.0
132020,8,1,4,18,1,,32,230.0,Nyíregyháza,846700.0,294200.0
132021,1,1,3,8,3,,16,210.0,Nyíregyháza,846700.0,294300.0
132022,2,0,1,6,0,,9,200.0,Nyíregyháza,846700.0,294400.0
132023,0,0,1,0,1,,2,170.0,Nyíregyháza,846700.0,294600.0
132024,1,0,0,2,2,,5,180.0,Nyíregyháza,846700.0,297600.0
132025,0,0,0,0,1,,1,180.0,Nyíregyháza,846700.0,300400.0
132026,5,2,2,9,1,,19,180.0,Nyíregyháza,846700.0,300500.0
132087,1,2,9,19,18,,49,230.0,Nyíregyháza,846800.0,288000.0
132088,3,0,0,2,0,,5,230.0,Nyíregyháza,846800.0,288100.0
132089,1,0,1,2,2,,6,230.0,Nyíregyháza,846800.0,288900.0
132090,0,0,0,0,2,,2,220.0,Nyíregyháza,846800.0,289000.0
132091,1,2,8,17,0,,28,190.0,Nyíregyháza,846800.0,292600.0
132092,9,3,15,49,21,,97,170.0,Nyíregyháza,846800.0,292700.0
132093,22,6,21,60,16,,125,170.0,Nyíregyháza,846800.0,292800.0
132094,5,3,5,28,6,,47,170.0,Nyíregyháza,846800.0,292900.0
132095,3,0,6,14,5,,28,150.0,Nyíregyháza,846800.0,293000.0
132096,5,3,3,21,16,,48,150.0,Nyíregyháza,846800.0,293100.0
132097,3,1,1,4,0,,9,160.0,Nyíregyháza,846800.0,293900.0
132098,10,0,3,9,0,,22,170.0,Nyíregyháza,846800.0,294000.0
132099,3,3,1,10,1,,18,200.0,Nyíregyháza,846800.0,294100.0
132100,1,0,0,4,0,,5,170.0,Nyíregyháza,846800.0,294200.0
132101,4,0,0,4,1,,9,190.0,Nyíregyháza,846800.0,294300.0
132102,0,0,0,1,0,,1,170.0,Nyíregyháza,846800.0,294500.0
132103,1,1,5,5,0,,12,170.0,Nyíregyháza,846800.0,294600.0
132104,0,0,0,1,0,,1,200.0,Nyíregyháza,846800.0,294900.0
132105,0,0,4,5,2,,11,200.0,Nyíregyháza,846800.0,296100.0
132106,1,0,0,3,2,,6,130.0,Nyíregyháza,846800.0,297200.0
132107,0,0,0,0,3,,3,130.0,Nyíregyháza,846800.0,297300.0
132108,3,0,0,4,0,,7,180.0,Nyíregyháza,846800.0,297600.0
132109,2,4,2,7,0,,15,130.0,Nyíregyháza,846800.0,297700.0
132110,4,0,1,2,3,,10,130.0,Nyíregyháza,846800.0,297900.0
132111,0,0,2,2,2,,6,130.0,Nyíregyháza,846800.0,298200.0
132112,0,0,0,6,0,,6,130.0,Nyíregyháza,846800.0,298300.0
132113,0,0,0,2,0,,2,130.0,Nyíregyháza,846800.0,298400.0
132114,0,0,0,0,1,,1,130.0,Nyíregyháza,846800.0,298500.0
132115,0,0,0,2,0,,2,130.0,Nyíregyháza,846800.0,298600.0
132116,0,0,2,4,1,,7,110.0,Nyíregyháza,846800.0,298700.0
132117,1,0,5,7,2,,15,180.0,Nyíregyháza,846800.0,300300.0
132118,3,0,2,8,1,,14,170.0,Nyíregyháza,846800.0,300400.0
132119,1,0,0,1,0,,2,160.0,Nyíregyháza,846800.0,300500.0
132184,2,0,0,4,0,,6,110.0,Nyíregyháza,846900.0,283500.0
132185,5,3,2,12,3,,25,110.0,Nyíregyháza,846900.0,283600.0
132186,2,0,0,3,2,,7,210.0,Nyíregyháza,846900.0,288000.0
132187,2,0,0,2,2,,6,210.0,Nyíregyháza,846900.0,288100.0
132188,3,1,3,2,1,,10,210.0,Nyíregyháza,846900.0,288200.0
132189,0,0,0,2,0,,2,210.0,Nyíregyháza,846900.0,288300.0
132190,3,1,1,8,1,,14,210.0,Nyíregyháza,846900.0,288400.0
132191,3,1,0,8,5,,17,210.0,Nyíregyháza,846900.0,288500.0
132192,3,0,1,5,5,,14,220.0,Nyíregyháza,846900.0,288600.0
132193,1,0,1,9,3,,14,210.0,Nyíregyháza,846900.0,288700.0
132194,3,1,8,11,9,,32,230.0,Nyíregyháza,846900.0,288800.0
132195,0,0,0,0,2,,2,230.0,Nyíregyháza,846900.0,288900.0
132196,0,0,0,0,2,,2,170.0,Nyíregyháza,846900.0,289000.0
132197,0,0,0,1,0,,1,120.0,Nyíregyháza,846900.0,291600.0
132198,0,0,0,1,0,,1,190.0,Nyíregyháza,846900.0,292000.0
132199,1,0,0,2,0,,3,190.0,Nyíregyháza,846900.0,292100.0
132200,0,1,0,3,1,,5,190.0,Nyíregyháza,846900.0,292200.0
132201,0,0,0,0,1,,1,190.0,Nyíregyháza,846900.0,292300.0
132202,5,1,3,11,0,,20,180.0,Nyíregyháza,846900.0,292600.0
132203,7,1,12,33,5,,58,170.0,Nyíregyháza,846900.0,292700.0
132204,8,2,12,45,22,,89,170.0,Nyíregyháza,846900.0,292800.0
132205,1,0,0,10,6,,17,160.0,Nyíregyháza,846900.0,292900.0
132206,0,1,4,23,8,,36,150.0,Nyíregyháza,846900.0,293000.0
132207,8,2,6,25,10,,51,170.0,Nyíregyháza,846900.0,293100.0
132208,0,0,3,7,0,,10,190.0,Nyíregyháza,846900.0,293400.0
132209,0,0,6,8,6,,20,180.0,Nyíregyháza,846900.0,293500.0
132210,1,2,4,16,7,,30,190.0,Nyíregyháza,846900.0,293600.0
132211,0,0,0,2,1,,3,140.0,Nyíregyháza,846900.0,294000.0
132212,5,0,2,2,0,,9,160.0,Nyíregyháza,846900.0,294100.0
132213,0,1,1,2,1,,5,150.0,Nyíregyháza,846900.0,294200.0
132214,1,1,1,7,1,,11,160.0,Nyíregyháza,846900.0,294300.0
132215,3,1,2,5,1,,12,160.0,Nyíregyháza,846900.0,294400.0
132216,0,0,1,1,0,,2,150.0,Nyíregyháza,846900.0,294500.0
132217,4,1,0,5,4,,14,150.0,Nyíregyháza,846900.0,294600.0
132218,1,0,0,3,5,,9,190.0,Nyíregyháza,846900.0,294800.0
132219,0,0,1,2,0,,3,190.0,Nyíregyháza,846900.0,294900.0
132220,2,1,0,3,1,,7,200.0,Nyíregyháza,846900.0,295000.0
132221,0,0,2,3,1,,6,200.0,Nyíregyháza,846900.0,295100.0
132222,1,0,1,0,0,,2,200.0,Nyíregyháza,846900.0,295200.0
132223,0,0,1,2,1,,4,200.0,Nyíregyháza,846900.0,295300.0
132224,2,0,0,2,0,,4,200.0,Nyíregyháza,846900.0,295400.0
132225,2,0,0,4,0,,6,200.0,Nyíregyháza,846900.0,295500.0
132226,0,0,1,2,0,,3,200.0,Nyíregyháza,846900.0,295600.0
132227,0,0,0,1,2,,3,200.0,Nyíregyháza,846900.0,295700.0
132228,1,0,1,3,0,,5,200.0,Nyíregyháza,846900.0,295800.0
132229,0,0,0,2,0,,2,130.0,Nyíregyháza,846900.0,296300.0
132230,2,0,1,3,0,,6,130.0,Nyíregyháza,846900.0,296600.0
132231,0,0,2,2,1,,5,130.0,Nyíregyháza,846900.0,296700.0
132232,0,0,0,2,1,,3,130.0,Nyíregyháza,846900.0,296800.0
132233,0,0,0,0,1,,1,130.0,Nyíregyháza,846900.0,296900.0
132234,1,0,0,2,1,,4,130.0,Nyíregyháza,846900.0,297000.0
132235,6,0,2,10,3,,21,190.0,Nyíregyháza,846900.0,300300.0
132236,2,0,0,2,0,,4,170.0,Nyíregyháza,846900.0,300500.0
132237,3,0,1,3,0,,7,210.0,Nyíregyháza,846900.0,300700.0
132238,2,0,2,6,0,,10,210.0,Nyíregyháza,846900.0,300800.0
132239,4,0,2,7,1,,14,210.0,Nyíregyháza,846900.0,300900.0
132240,1,0,1,4,2,,8,210.0,Nyíregyháza,846900.0,301000.0
132241,0,0,1,3,0,,4,210.0,Nyíregyháza,846900.0,301100.0
132242,2,0,2,2,2,,8,210.0,Nyíregyháza,846900.0,301200.0
132243,1,0,0,2,0,,3,200.0,Nyíregyháza,846900.0,301900.0
132318,2,0,2,21,10,,35,110.0,Nyíregyháza,847000.0,283000.0
132319,7,1,7,19,7,,41,110.0,Nyíregyháza,847000.0,283100.0
132320,0,0,0,1,1,,2,110.0,Nyíregyháza,847000.0,283200.0
132321,0,2,2,3,0,,7,110.0,Nyíregyháza,847000.0,283300.0
132322,2,1,1,3,2,,9,110.0,Nyíregyháza,847000.0,283400.0
132323,0,0,0,0,1,,1,190.0,Nyíregyháza,847000.0,292300.0
132324,0,0,0,3,1,,4,170.0,Nyíregyháza,847000.0,292600.0
132325,13,2,13,47,20,,95,170.0,Nyíregyháza,847000.0,292700.0
132326,4,0,3,25,11,,43,180.0,Nyíregyháza,847000.0,292800.0
132327,4,2,6,28,10,,50,160.0,Nyíregyháza,847000.0,292900.0
132328,8,2,4,29,8,,51,180.0,Nyíregyháza,847000.0,293000.0
132329,7,0,6,33,16,,62,180.0,Nyíregyháza,847000.0,293100.0
132330,8,4,7,35,11,,65,200.0,Nyíregyháza,847000.0,293200.0
132331,12,2,21,48,22,,105,190.0,Nyíregyháza,847000.0,293300.0
132332,5,0,5,26,8,,44,180.0,Nyíregyháza,847000.0,293400.0
132333,3,0,2,12,2,,19,190.0,Nyíregyháza,847000.0,293500.0
132334,2,1,4,23,11,,41,190.0,Nyíregyháza,847000.0,293600.0
132335,1,0,0,8,0,,9,200.0,Nyíregyháza,847000.0,293700.0
132336,3,1,2,5,0,,11,170.0,Nyíregyháza,847000.0,293800.0
132337,10,0,4,13,3,,30,150.0,Nyíregyháza,847000.0,293900.0
132338,4,0,2,7,2,,15,140.0,Nyíregyháza,847000.0,294000.0
132339,6,1,4,12,2,,25,160.0,Nyíregyháza,847000.0,294200.0
132340,0,0,0,0,1,,1,200.0,Nyíregyháza,847000.0,294800.0
132341,4,0,1,12,6,,23,130.0,Nyíregyháza,847000.0,295900.0
132342,6,0,3,13,2,,24,150.0,Nyíregyháza,847000.0,300000.0
132343,3,0,0,2,0,,5,150.0,Nyíregyháza,847000.0,300600.0
132344,5,1,9,22,4,,41,210.0,Nyíregyháza,847000.0,300800.0
132345,11,0,7,16,1,,35,210.0,Nyíregyháza,847000.0,300900.0
132346,1,2,0,11,0,,14,210.0,Nyíregyháza,847000.0,301000.0
132347,4,0,0,7,1,,12,210.0,Nyíregyháza,847000.0,301100.0
132348,0,0,1,1,0,,2,200.0,Nyíregyháza,847000.0,301200.0
132349,1,0,0,2,0,,3,170.0,Nyíregyháza,847000.0,302600.0
132422,1,2,2,4,3,,12,120.0,Nyíregyháza,847100.0,290900.0
132423,2,0,3,4,0,,9,190.0,Nyíregyháza,847100.0,292400.0
132424,19,7,20,65,13,,124,160.0,Nyíregyháza,847100.0,292700.0
132425,4,1,2,12,4,,23,160.0,Nyíregyháza,847100.0,292800.0
132426,4,2,5,15,8,,34,160.0,Nyíregyháza,847100.0,292900.0
132427,5,1,2,17,10,,35,140.0,Nyíregyháza,847100.0,293000.0
132428,6,2,1,17,6,,32,150.0,Nyíregyháza,847100.0,293100.0
132429,2,0,6,13,16,,37,190.0,Nyíregyháza,847100.0,293200.0
132430,5,0,4,12,14,,35,190.0,Nyíregyháza,847100.0,293300.0
132431,6,0,3,12,14,,35,190.0,Nyíregyháza,847100.0,293400.0
132432,4,0,0,13,7,,24,190.0,Nyíregyháza,847100.0,293500.0
132433,0,1,1,6,7,,15,190.0,Nyíregyháza,847100.0,293600.0
132434,2,0,1,8,3,,14,200.0,Nyíregyháza,847100.0,293700.0
132435,0,0,0,0,1,,1,150.0,Nyíregyháza,847100.0,293800.0
132436,10,2,0,15,0,,27,140.0,Nyíregyháza,847100.0,293900.0
132437,2,2,1,6,0,,11,190.0,Nyíregyháza,847100.0,294200.0
132438,2,0,2,12,4,,20,200.0,Nyíregyháza,847100.0,294700.0
132439,1,0,5,9,3,,18,130.0,Nyíregyháza,847100.0,295800.0
132440,6,2,5,10,2,,25,130.0,Nyíregyháza,847100.0,295900.0
132441,15,1,3,22,6,,47,190.0,Nyíregyháza,847100.0,299900.0
132442,1,2,0,4,0,,7,190.0,Nyíregyháza,847100.0,300000.0
132443,5,2,2,16,1,,26,150.0,Nyíregyháza,847100.0,300100.0
132444,0,0,4,9,3,,16,200.0,Nyíregyháza,847100.0,300200.0
132445,2,0,1,6,5,,14,180.0,Nyíregyháza,847100.0,300300.0
132446,7,0,4,18,8,,37,180.0,Nyíregyháza,847100.0,300400.0
132447,0,0,2,4,2,,8,160.0,Nyíregyháza,847100.0,300500.0
132448,2,1,7,11,1,,22,150.0,Nyíregyháza,847100.0,300600.0
132449,0,0,3,5,0,,8,170.0,Nyíregyháza,847100.0,300700.0
132450,11,5,11,28,6,,61,150.0,Nyíregyháza,847100.0,300800.0
132451,0,3,2,16,4,,25,170.0,Nyíregyháza,847100.0,300900.0
132452,4,2,9,18,2,,35,200.0,Nyíregyháza,847100.0,301000.0
132453,4,1,4,22,9,,40,220.0,Nyíregyháza,847100.0,301100.0
132454,0,1,3,3,4,,11,220.0,Nyíregyháza,847100.0,301200.0
132455,2,1,0,2,0,,5,180.0,Nyíregyháza,847100.0,301300.0
132456,8,0,5,20,8,,41,180.0,Nyíregyháza,847100.0,301400.0
132457,2,0,2,9,4,,17,150.0,Nyíregyháza,847100.0,301500.0
132458,3,0,1,7,7,,18,180.0,Nyíregyháza,847100.0,301600.0
132459,6,2,3,22,6,,39,180.0,Nyíregyháza,847100.0,301700.0
132460,4,3,8,21,7,,43,180.0,Nyíregyháza,847100.0,301800.0
132461,5,5,10,24,6,,50,150.0,Nyíregyháza,847100.0,301900.0
132462,1,0,2,7,0,,10,180.0,Nyíregyháza,847100.0,302000.0
132463,0,0,0,0,2,,2,180.0,Nyíregyháza,847100.0,302100.0
132464,3,3,1,13,0,,20,170.0,Nyíregyháza,847100.0,302200.0
132465,2,1,5,8,6,,22,170.0,Nyíregyháza,847100.0,302300.0
132466,1,2,0,5,2,,10,170.0,Nyíregyháza,847100.0,302400.0
132467,3,0,1,4,0,,8,170.0,Nyíregyháza,847100.0,302500.0
132468,2,0,0,2,0,,4,170.0,Nyíregyháza,847100.0,302600.0
132535,0,0,1,2,0,,3,120.0,Nyíregyháza,847200.0,291100.0
132536,28,12,34,105,28,,207,170.0,Nyíregyháza,847200.0,292700.0
132537,4,0,2,12,8,,26,160.0,Nyíregyháza,847200.0,292800.0
132538,0,0,4,13,6,,23,140.0,Nyíregyháza,847200.0,292900.0
132539,2,1,2,11,17,,33,130.0,Nyíregyháza,847200.0,293000.0
132540,4,1,3,14,4,,26,130.0,Nyíregyháza,847200.0,293100.0
132541,4,2,7,25,5,,43,130.0,Nyíregyháza,847200.0,293200.0
132542,6,0,4,16,13,,39,130.0,Nyíregyháza,847200.0,293300.0
132543,9,0,5,19,16,,49,170.0,Nyíregyháza,847200.0,293400.0
132544,1,0,1,7,6,,15,140.0,Nyíregyháza,847200.0,293500.0
132545,4,0,3,16,15,,38,140.0,Nyíregyháza,847200.0,293600.0
132546,2,0,1,9,4,,16,170.0,Nyíregyháza,847200.0,293700.0
132547,2,1,2,8,0,,13,190.0,Nyíregyháza,847200.0,293900.0
132548,5,0,3,5,0,,13,190.0,Nyíregyháza,847200.0,294000.0
132549,1,0,0,5,0,,6,190.0,Nyíregyháza,847200.0,294100.0
132550,1,2,1,5,2,,11,190.0,Nyíregyháza,847200.0,294200.0
132551,2,0,0,2,0,,4,130.0,Nyíregyháza,847200.0,295700.0
132552,3,0,1,6,1,,11,130.0,Nyíregyháza,847200.0,295800.0
132553,2,0,0,5,2,,9,130.0,Nyíregyháza,847200.0,295900.0
132554,1,0,2,3,2,,8,130.0,Nyíregyháza,847200.0,296100.0
132555,0,0,1,1,2,,4,130.0,Nyíregyháza,847200.0,296200.0
132556,1,0,0,3,0,,4,130.0,Nyíregyháza,847200.0,296300.0
132557,0,0,2,4,1,,7,130.0,Nyíregyháza,847200.0,296400.0
132558,0,0,0,0,1,,1,130.0,Nyíregyháza,847200.0,296500.0
132559,1,0,1,7,1,,10,130.0,Nyíregyháza,847200.0,296700.0
132560,3,0,4,5,1,,13,130.0,Nyíregyháza,847200.0,296800.0
132561,0,0,0,1,0,,1,130.0,Nyíregyháza,847200.0,296900.0
132562,0,0,3,1,0,,4,130.0,Nyíregyháza,847200.0,297000.0
132563,1,0,0,1,0,,2,130.0,Nyíregyháza,847200.0,297100.0
132564,2,1,8,12,4,,27,180.0,Nyíregyháza,847200.0,300000.0
132565,3,1,3,4,2,,13,160.0,Nyíregyháza,847200.0,300500.0
132566,0,0,0,1,0,,1,160.0,Nyíregyháza,847200.0,302000.0
132567,0,0,0,0,2,,2,160.0,Nyíregyháza,847200.0,302100.0
132626,5,1,11,16,4,,37,170.0,Nyíregyháza,847300.0,292700.0
132627,6,3,0,13,5,,27,150.0,Nyíregyháza,847300.0,292800.0
132628,2,1,9,14,8,,34,140.0,Nyíregyháza,847300.0,292900.0
132629,4,1,5,16,4,,30,140.0,Nyíregyháza,847300.0,293000.0
132630,7,0,9,13,8,,37,130.0,Nyíregyháza,847300.0,293100.0
132631,3,0,5,14,6,,28,130.0,Nyíregyháza,847300.0,293200.0
132632,6,2,3,9,5,,25,130.0,Nyíregyháza,847300.0,293300.0
132633,1,0,5,23,20,,49,140.0,Nyíregyháza,847300.0,293400.0
132634,5,0,3,14,6,,28,140.0,Nyíregyháza,847300.0,293500.0
132635,3,1,3,14,5,,26,130.0,Nyíregyháza,847300.0,293600.0
132636,1,0,1,3,4,,9,140.0,Nyíregyháza,847300.0,293700.0
132637,5,1,4,7,2,,19,190.0,Nyíregyháza,847300.0,293900.0
132638,1,1,2,10,5,,19,190.0,Nyíregyháza,847300.0,294000.0
132639,4,1,4,14,3,,26,190.0,Nyíregyháza,847300.0,294100.0
132640,1,2,0,2,0,,5,190.0,Nyíregyháza,847300.0,294200.0
132641,3,4,0,4,1,,12,190.0,Nyíregyháza,847300.0,294300.0
132642,3,1,2,5,2,,13,200.0,Nyíregyháza,847300.0,294700.0
132643,0,0,2,2,0,,4,200.0,Nyíregyháza,847300.0,295700.0
132644,0,1,1,4,1,,7,190.0,Nyíregyháza,847300.0,299700.0
132645,0,1,2,2,0,,5,170.0,Nyíregyháza,847300.0,299900.0
132646,4,1,5,13,2,,25,180.0,Nyíregyháza,847300.0,300000.0
132647,4,2,4,14,0,,24,170.0,Nyíregyháza,847300.0,300100.0
132648,5,1,5,10,2,,23,170.0,Nyíregyháza,847300.0,300200.0
132649,0,1,4,7,1,,13,160.0,Nyíregyháza,847300.0,300500.0
132650,0,2,0,4,1,,7,160.0,Nyíregyháza,847300.0,300600.0
132651,6,1,11,22,3,,43,140.0,Nyíregyháza,847300.0,300700.0
132652,5,0,7,15,9,,36,150.0,Nyíregyháza,847300.0,300800.0
132653,10,0,0,19,8,,37,160.0,Nyíregyháza,847300.0,300900.0
132654,3,0,6,14,3,,26,90.0,Nyíregyháza,847300.0,301000.0
132655,1,1,1,8,0,,11,160.0,Nyíregyháza,847300.0,301200.0
132656,0,0,2,2,3,,7,170.0,Nyíregyháza,847300.0,301300.0
132657,2,0,7,8,2,,19,130.0,Nyíregyháza,847300.0,301400.0
132658,1,0,3,7,4,,15,160.0,Nyíregyháza,847300.0,301500.0
132659,0,0,5,6,3,,14,140.0,Nyíregyháza,847300.0,301600.0
132660,0,0,2,5,2,,9,130.0,Nyíregyháza,847300.0,301700.0
132661,4,0,0,7,2,,13,130.0,Nyíregyháza,847300.0,301800.0
132662,1,0,4,5,1,,11,130.0,Nyíregyháza,847300.0,301900.0
132663,3,0,1,5,0,,9,140.0,Nyíregyháza,847300.0,302000.0
132730,0,2,2,4,0,,8,200.0,Nyíregyháza,847400.0,290200.0
132731,1,1,1,3,6,,12,200.0,Nyíregyháza,847400.0,290300.0
132732,1,0,2,2,4,,9,180.0,Nyíregyháza,847400.0,290400.0
132733,5,0,2,12,0,,19,180.0,Nyíregyháza,847400.0,290500.0
132734,0,0,1,3,0,,4,180.0,Nyíregyháza,847400.0,290600.0
132735,1,1,4,10,2,,18,180.0,Nyíregyháza,847400.0,290700.0
132736,0,0,4,4,2,,10,180.0,Nyíregyháza,847400.0,290800.0
132737,3,0,1,8,0,,12,190.0,Nyíregyháza,847400.0,292600.0
